,shannon_entropy,trend
0,2.444578674021615,3.3112524358228237
1,3.0290569055597265,3.3133795033595312
2,3.2443062941291947,3.3155065708962392
3,3.3066919603886022,3.317633638432947
4,3.298309101151172,3.319760705969655
5,3.1666228163344434,3.3218877735063623
6,3.004084199934556,3.32401484104307
7,3.0837188523858376,3.326141908579778
8,3.0082453807846887,3.3282689761164854
9,3.0329356536955294,3.330396043653193
10,3.1272361956426904,3.332523111189901
11,2.994272830727696,3.3346501787266085
12,2.8069016479889903,3.3367772462633165
13,2.8564415082041967,3.338904313800024
14,3.2149233449959858,3.3410313813367316
15,3.2627494802803354,3.3431584488734396
16,3.2266117057839567,3.345285516410147
17,3.1113202441020227,3.347412583946855
18,3.2836632509508283,3.3495396514835627
19,2.8500398560914117,3.3516667190202702
20,3.2100842018109126,3.3537937865569782
21,3.8929702956821384,3.355920854093686
22,3.0332007699710593,3.358047921630394
23,2.9701929782620655,3.3601749891671013
24,3.2554424136491704,3.362302056703809
25,3.347884242819667,3.364429124240517
26,3.180169772091104,3.3665561917772244
27,3.0513687141817716,3.368683259313932
28,3.1144306488422897,3.37081032685064
29,2.920263732388654,3.3729373943873475
30,3.138288664474028,3.3750644619240555
31,3.1652615594041777,3.377191529460763
32,3.193152541694666,3.3793185969974706
33,3.221755334364286,3.3814456645341786
34,3.221455831890607,3.383572732070886
35,3.2311132194350516,3.385699799607594
36,3.215000345965752,3.3878268671443017
37,3.205568160583684,3.3899539346810093
38,3.1810810105002605,3.3920810022177172
39,3.1695963636448665,3.394208069754425
40,3.1604336033468754,3.396335137291133
41,3.1744326209331546,3.3984622048278403
42,3.8401241356656888,3.400589272364548
43,3.9903816379606294,3.402716339901256
44,3.3047087413312344,3.4048434074379634
45,3.9123845192358693,3.406970474974671
46,3.8740848415469897,3.409097542511379
47,3.6445600980030943,3.4112246100480865
48,3.312954293152752,3.4133516775847945
49,3.6939122297645337,3.415478745121502
50,3.7431578673539407,3.4176058126582096
51,3.9152068422136006,3.4197328801949176
52,3.831980749180609,3.421859947731625
53,3.49776533393418,3.423987015268333
54,4.037718581339743,3.4261140828050407
55,4.394151266692406,3.4282411503417483
56,4.118330924657726,3.4303682178784562
57,4.3155342816003746,3.432495285415164
58,4.226882707208341,3.4346223529518713
59,4.114449485313658,3.4367494204885793
60,3.8702466875356345,3.438876488025287
61,3.6556327480787516,3.441003555561995
62,3.6950751806500213,3.4431306230987024
63,3.757154015886355,3.44525769063541
64,3.8296512914900394,3.447384758172118
65,3.8861168850703764,3.4495118257088255
66,3.8837084116807277,3.4516388932455335
67,3.881733538267425,3.453765960782241
68,3.8837674175519803,3.4558930283189486
69,3.854354076546051,3.4580200958556566
70,3.867031662091316,3.460147163392364
71,3.4550008390064724,3.462274230929072
72,3.4437497773543986,3.4644012984657797
73,3.4801188653841453,3.4665283660024873
74,3.5438059683969567,3.4686554335391953
75,3.599668221142813,3.470782501075903
76,3.678973490057575,3.4729095686126104
77,3.7227701792321675,3.4750366361493183
78,3.775205494541637,3.477163703686026
79,3.8000871812548147,3.479290771222734
80,3.8478079421846108,3.4814178387594414
81,3.6410156984304907,3.483544906296149
82,3.1275212566855135,3.485671973832857
83,3.450730342426583,3.4877990413695645
84,3.720001758435719,3.4899261089062725
85,3.652768374321947,3.49205317644298
86,3.5039241727410997,3.4941802439796876
87,3.2770929221097376,3.4963073115163956
88,3.0507599195066817,3.498434379053103
89,2.941087326543606,3.5005614465898107
90,3.8787176683288123,3.5026885141265187
91,3.8872041968445425,3.5048155816632263
92,3.8015909747416567,3.5069426491999343
93,3.872025556230602,3.509069716736642
94,4.024950191350043,3.5111967842733494
95,4.301740242437846,3.5133238518100574
96,3.5500603397737343,3.515450919346765
97,3.4029292541463723,3.517577986883473
98,3.3269334230009378,3.5197050544201804
99,3.3139982319638492,3.521832121956888
100,3.7271959471554252,3.523959189493596
101,3.290264668553645,3.5260862570303035
102,3.342279027337208,3.5282133245670115
103,3.6055949742962063,3.530340392103719
104,3.5863072763092267,3.5324674596404266
105,3.5604445155403472,3.5345945271771346
106,3.5460819310071074,3.536721594713842
107,3.495212961189027,3.53884866225055
108,3.4240917624705713,3.5409757297872577
109,3.3329547835661324,3.5431027973239653
110,3.2268051801248747,3.5452298648606733
111,3.187724996433642,3.547356932397381
112,2.6353092287750424,3.5494839999340884
113,3.2945375071470213,3.5516110674707964
114,3.522457012314779,3.553738135007504
115,3.103382919282339,3.555865202544212
116,3.083896449569901,3.5579922700809195
117,3.735145909824519,3.560119337617627
118,3.388119100818253,3.562246405154335
119,3.0520241747854344,3.5643734726910425
120,3.0347693511072267,3.56650054022775
121,3.8449929490940353,3.568627607764458
122,3.4982954386814087,3.5707546753011656
123,3.391790897949877,3.5728817428378736
124,3.958285253989439,3.575008810374581
125,3.6190386356563016,3.5771358779112887
126,3.7329589777714225,3.5792629454479967
127,3.5137962832111485,3.5813900129847043
128,3.102736315793406,3.5835170805214123
129,3.355942626042468,3.58564414805812
130,3.1068147391215577,3.5877712155948274
131,3.5149099856584725,3.5898982831315354
132,4.143579478209124,3.592025350668243
133,3.305079323399043,3.594152418204951
134,3.8299341443245876,3.5962794857416585
135,3.411897482729118,3.598406553278366
136,3.678871120804443,3.600533620815074
137,3.277326739512956,3.6026606883517815
138,3.6204823473331937,3.6047877558884895
139,3.4952442150224172,3.606914823425197
140,3.4950888184278215,3.6090418909619046
141,3.2040218578784088,3.6111689584986126
142,3.7780636749209413,3.61329602603532
143,4.245505105776339,3.615423093572028
144,3.9213172372194585,3.6175501611087357
145,3.7501608180017243,3.6196772286454433
146,3.6884950947270463,3.6218042961821513
147,3.4202166203685453,3.623931363718859
148,3.702411506854712,3.6260584312555664
149,3.692085736996332,3.6281854987922744
150,3.3116621954988497,3.630312566328982
151,4.369240371169481,3.6324396338656895
152,3.434940013562478,3.6345667014023975
153,3.3051385510299007,3.636693768939105
154,3.262664045920515,3.638820836475813
155,4.046708885344843,3.6409479040125206
156,3.634736605878815,3.643074971549228
157,3.6666392588759518,3.645202039085936
158,3.8954712646326164,3.6473291066226436
159,3.8332374359577033,3.6494561741593516
160,3.722566005182017,3.651583241696059
161,3.715223464737135,3.6537103092327667
162,3.757289779461576,3.6558373767694747
163,3.7496405977184577,3.6579644443061823
164,3.710153822893892,3.6600915118428903
165,3.633719549336071,3.662218579379598
166,3.289964202094951,3.6643456469163054
