shannon_entropy
2.868526564515346
3.4605749832827124
3.202735459412777
3.253864050577366
4.783777237063801
4.280477922508985
4.356440768871856
3.716347305391936
3.3562492887331543
4.653341803386243
3.708634649733676
4.786353766667622
4.896949709830857
4.012836529867164
5.456507645398352
5.077995204291745
4.843136113221839
5.236274202026226
5.020716437100999
3.82201147056937
5.120538009133093
3.827026594807428
3.730242600410789
4.432242987604967
3.7914259390390432
3.9248471391549713
4.161546164936161
4.348186554930802
3.7620535710035687
3.971006746032919
3.853218471519225
3.7035123199487474
5.296352434880724
5.30522519178094
5.397729166376472
5.450812867974318
5.430623956649581
5.345915088154239
5.120075719221633
4.803952105666855
4.465667389493584
4.294445078556319
4.244887896680222
4.109271617597877
5.456763148827799
4.143112220990168
4.252673542866171
4.135801850371112
3.960735956153268
4.040135935005663
5.713367750387199
4.997503241841181
3.9528008003184936
5.924995517481547
5.834344501067784
5.13333078468126
4.260583740055062
3.358602463453788
3.691050120208676
3.7779110106346567
4.039741425575272
3.903166452754679
3.904754041352257
3.986097115768045
4.074412230705274
4.321860289598112
4.410973227762289
4.63869444043547
4.506372962425058
4.523884633810113
4.305815795958532
4.425430805538715
5.835187128166766
4.294531825156362
4.1750757249012
4.085970371156981
3.975395875068803
3.871156202954848
3.760958641411135
3.714684031419405
4.885615424348371
3.972543150699875
3.957165096491491
3.80858561926946
4.772280836693465
4.818705335124756
4.22035364500666
3.751865642073533
3.9731508984897
4.008553499283992
4.101727538167948
4.165433871684775
3.974535515950581
3.9398141264285154
4.865816721749624
5.499635591893798
4.532245918505119
5.386154851018375
4.41194675969551
4.091714495847459
2.700777281885709
4.2056859981865
4.198524774946757
4.21427038892604
4.269473079974068
5.913011866909391
5.867786014094482
5.832641557777628
5.716740284277424
5.434674717605801
5.070959416646756
4.618058515092616
4.444455750626488
4.658571541785936
4.635679293591335
4.577854922531448
4.657925340777444
4.628353646759116
4.019714100977891
4.081693784907846
4.084879435707808
4.22377722653612
4.491594705722561
4.506113281964059
4.63013659480435
4.400842991006198
4.594933997650296
4.203853925987508
5.660892132991798
4.307115389459907
5.694833605208737
4.309313013496692
4.146454744451041
4.189022405211697
4.197690653284564
4.223353776818335
4.167662166826266
4.081170003967318
4.363122399819869
4.472237185997821
4.4965672649519774
4.506032917437634
4.50844562363731
4.560447223588445
4.401906550269827
4.6402495168158655
4.223923575382805
4.547292669995395
5.365178530159484
4.752126051391826
4.639271804422455
5.920574650496961
5.506099140542229
4.8102486945927945
5.80584297202185
5.655044276078227
4.942774145053135
4.224095532166181
4.518319207093342
4.765428804554342
4.4122201564789885
4.334432344004589
4.46071718234789
4.616389256729701
4.714678912166708
5.396281464914092
4.715280937429739
4.2392348115818494
4.159051365493868
4.118619132592921
4.747404109446498
4.357365300678472
4.918724057097765
5.232379818388437
5.362592419000403
4.390150493726706
5.906724558069258
5.036274967539889
5.361413731639635
4.765725265942172
4.815698438944382
4.879290268741138
4.671495145394858
4.719061799567825
4.661649293980704
4.586536647456889
4.237478234586749
4.191100924024156
4.465886741285184
4.681575963631906
4.472046354110046
4.192335735015523
3.881873774613403
4.594207714509319
4.551159916743666
4.065214460150963
4.059218326430546
4.165326399004544
4.47677500765526
4.117559197967427
3.6931024308283167
3.744150566406959
4.039806184475212
3.940405783989605
3.6220975019874566
3.288106071595132
5.938926506721137
5.537330829069489
4.4813228693736455
4.370856620730216
4.253600655594621
5.8337430875778615
5.4247849718238825
4.049296814971451
4.248493105946474
5.647172607172882
4.225692664591144
4.3349639454345565
3.836162841893174
5.715048512110232
5.303343574750119
3.962468279463128
4.042759461530471
3.672079105746852
5.643786143607056
4.674611908954202
4.454561620866436
4.02075438559709
5.573248315766644
4.227774785629061
4.238774206431608
4.249556504809506
4.469572290907236
4.341399125114156
4.439787808136235
4.38773403996434
4.16706303097518
4.331970827724039
4.056694740244135
4.600528263650479
3.947112373525593
3.931255163650843
4.189948372045011
4.440169194764384
4.455724930324342
4.397244055416056
4.111052807452334
4.282763943779032
5.6699133938224335
4.515434372767054
4.39417448426532
4.251917566290209
3.9068386058398383
4.043689588643331
4.845336367002508
5.1646192963157205
4.027727868715485
4.285452610676713
4.0367226391896
4.097164914854929
4.131419146447813
3.844103210229495
3.448888593271348
