faith_pd
8.46973691968766
10.86178298351921
9.131237874853207
7.696080112984372
12.68799330951158
12.51980067830876
12.50584900630012
11.30208016219524
8.305010100595165
14.4907078066294
11.91654941040291
14.70759314564243
15.94143038581334
12.25666111213297
16.1242932815357
16.56218254421945
16.77635688791768
16.99238077841728
14.84555687302326
13.40831784173529
15.34571047774276
10.57001720674374
10.61410870378749
13.80122075136677
11.53774194273481
12.77506526354407
13.93830944620008
15.50436742127835
13.13438724532298
14.51953272186411
12.66181507587212
12.74128582824609
15.71879181710006
16.21948400661037
16.90234985289788
17.2088032633569
17.72957564422355
17.62589563542068
17.16463436916776
16.21501537384697
14.91627515765439
13.77413257583228
14.66596948529063
13.69567039150412
16.9746643957263
13.15768331540557
13.65888128668527
13.64606846287265
11.68473654570174
11.80590184329728
17.30962535899894
19.01661556498176
14.38745483517638
18.07889903347806
17.89729597545113
17.71894790467304
15.16129124991816
9.166830388861424
12.8576443891
13.91655257717329
11.76157560174584
11.73431488882208
14.1543721985199
13.82896383675909
12.64799875935727
12.49760449191529
13.58753887736784
13.35233488567515
12.2189901002094
13.82310109168947
12.77861297847837
12.15309990369202
18.31550993350031
13.10418319214975
12.69118781536305
12.3801997825931
12.64384770281731
11.67146592510094
11.77796264613466
11.99778417769644
18.53861688477535
12.89423552848054
12.5352067748041
14.09952188859175
16.50082694409226
17.79905244761618
14.50754088874955
12.81880360226172
14.14627869365744
11.52989661410912
12.16113089488925
12.94233257779543
13.12906563422148
13.57859630368856
18.89935470696355
19.75675569236641
14.55995482162819
18.88949523876819
14.99112011012619
12.08806729535558
9.00845201828704
12.81687280549809
11.71659594607127
12.60289093208419
15.33243614824078
20.56026513628262
20.09794824084613
19.69927417344863
20.00946413600323
19.29555702801719
17.93372695148564
15.48790072992819
12.21967376226836
15.59547722050748
15.01299330605542
14.03179024700591
16.38013279535076
15.97098158103375
12.22939917061849
13.42352347245552
12.72333394852393
11.62576064676231
13.83335737950641
13.58509361099717
14.53371511393065
11.4576228616593
13.53177270224235
12.25522188845401
18.25352006835019
14.14037327605639
18.75056823967068
14.57908690403098
13.50545998225965
12.09186984333899
13.81944986352659
15.42488853587286
15.5047082894421
13.78669083414015
16.82361328967459
15.13514618889507
15.41332226897461
14.06515193707871
14.29558220461342
15.54360286312478
14.70255620282481
15.5586667500381
13.72741078044865
13.15793170307514
18.66223061729267
13.31226478679426
13.46314425342276
19.77773089388225
19.27750188905862
16.81306449676278
18.45341389746356
19.13817875626621
18.7835527171127
14.39686261754203
15.81876045700131
15.30771824125173
12.72630626477121
15.77238950784189
16.27972897314151
16.57935989096762
15.14605598296479
19.20796626951626
16.68664888191978
14.58431088237299
13.3909794220639
12.82523094629258
15.93775222388422
15.16158386514877
17.17101731612103
17.96633118382262
19.34406273198968
12.33048807204591
19.0729734475169
17.19552404347199
19.12179945944482
