#SampleID	faith_pd
1	4.873060714976409
2	4.316254287703828
3	5.259860312218986
4	5.122011220806638
5	5.365218852482071
6	6.168068433411237
7	6.59524724924095
8	6.153365467880755
9	6.48196725263362
10	7.399467905822236
11	7.583279070111679
12	6.142272739625618
13	7.629509540756919
14	9.129175826917825
15	8.658948331494033
16	8.878627339313258
17	6.766313171996309
18	8.946243844293866
19	9.392291874062602
20	7.441578716174215
21	5.690815777510814
22	12.26920694051548
23	8.649212253953985
24	8.631962386870121
25	7.474829214917156
26	7.229994354438483
27	7.565294307034065
28	6.708028469561077
29	7.946822256326158
30	7.652051219749138
31	6.831886722727759
32	6.915250928849453
33	6.98059982352817
34	7.294709119965642
35	7.317475400640408
36	7.358359983065062
37	7.369543934604202
38	7.369543934604202
39	7.162603880444351
40	7.029690590464051
41	6.595628130219211
42	6.524338367510342
43	9.510176808970977
44	7.37217649988718
45	6.442841653946354
46	7.174467204424868
47	7.888710782072407
48	6.991005032534128
49	8.659523319202409
50	8.151655458863456
51	9.424070068917171
52	10.48662416000006
53	9.089209706506502
54	8.136749649766074
55	11.63746237724752
56	11.20922577686238
57	8.512493891024084
58	11.17877585616164
59	10.95885493267883
60	10.49474577169621
61	9.23793383388476
62	9.840208440110237
63	9.872402035821258
64	10.015409175175
65	10.5392267474286
66	10.74928903155001
67	10.69131761634797
68	10.44706222726106
69	9.959639326269727
70	9.671804544605456
71	9.52457823755342
72	10.49907740260375
73	10.48200787161047
74	10.73966977400816
75	10.42859519580739
76	10.41640874546471
77	10.41151297964711
78	10.12193618580215
79	9.32761181369432
80	8.872407259937875
81	8.8839368561471
82	10.06046985396553
83	8.642096296870589
84	8.006059174381338
85	8.145754655319617
86	8.118326385246551
87	8.517643545418277
88	8.695366914589158
89	8.544938655555748
90	8.74044773149835
91	7.798127938462111
92	9.051528593976554
93	9.874846990035088
94	10.03780891029275
95	9.104572956030548
96	10.98283649164176
97	7.562235409512626
98	8.090898853920811
99	7.849487664197893
100	8.634472502074619
101	9.009965372249086
102	8.32837190866881
103	9.588521620884205
104	8.435620733346513
105	8.704963432503348
106	8.891527709176666
107	8.897917964906844
108	8.87773371597646
109	8.724406598967372
110	8.361842824436625
111	8.015863232407382
112	7.861564699844148
113	6.651998646747975
114	6.258577837692203
115	8.005094772342792
116	7.603371358784626
117	7.390621944502081
118	7.924887549114345
119	7.972612292767735
120	8.081648927703524
121	7.4515823024556
122	11.24762404623696
123	10.73582637728032
124	7.237583436900801
125	10.43441375388785
126	9.370046955793642
127	10.91130984740797
128	11.83456790967582
129	10.78530395105592
130	7.848899099788049
131	8.589474424606577
132	8.224434624915846
133	10.61565115835538
134	8.0400574824213
135	11.18029954089533
136	8.558133843638629
137	9.514492282627893
138	7.829198125805732
139	12.06500988692234
140	9.44272987975928
141	7.780218758736547
142	7.868263205530747
143	9.073660372077059
144	12.32298586035739
145	8.62787123496226
146	9.072806987721195
147	11.29145570048843
148	9.241727276865056
149	10.90763801078237
150	12.21177786376185
151	9.232940739121856
152	11.21837305252202
153	8.149062673662423
154	8.083734156811603
155	8.207011157276403
156	11.6959753729622
157	9.03365243576776
158	8.288324811245248
159	8.652892955869337
160	8.980787273343013
161	8.329381610825321
162	8.396086326770808
163	9.732131007605643
164	10.95757347086975
165	10.89679487884335
166	10.648431529868
167	8.081549330983638
168	8.415358144623101
169	9.70198390280013
170	9.042173519660951
171	8.7394868677603
172	7.690704829748624
173	8.5573178763741
174	8.556601261636986
175	8.705651462849312
176	9.011903300873719
177	8.274509489186853
178	9.937375267387063
179	11.20042647775373
180	7.559942581051622
181	11.33635342351355
182	7.890600275937372
183	8.02249156363311
184	9.519474378832911
185	9.486056576827025
